y,x,x1,x2
New London,316406.93,369892.74,10/1/05
New London,344744.96,402807.26,11/1/05
New London,326818.23,356933.61,12/1/05
New London,312548.64,372746.12,1/1/06
New London,300451.75,393765.46,2/1/06
New London,319154.83,379713.4,3/1/06
New London,320624.36,371096.1,4/1/06
New London,320958.35,402570.52,5/1/06
New London,328639.97,389711.12,6/1/06
New London,320557.57,388383.9,7/1/06
New London,326970.05,384641.3,8/1/06
New London,305929.08,365725.01,9/1/06
New London,321292.33,362791.33,10/1/06
New London,306530.25,351686.51,11/1/06
New London,300585.34,357352.1,12/1/06
New London,313787.82,374095.6,1/1/07
New London,294145.64,320787.9,2/1/07
New London,318040.92,378301.26,3/1/07
New London,322716.08,385102.49,4/1/07
New London,327910.71,387977.19,5/1/07
New London,325638.06,389134.3,6/1/07
New London,351286.52,395986.66,7/1/07
New London,319469.44,411263.26,8/1/07
New London,311677.5,383838.86,9/1/07
New London,297392.28,352761.01,10/1/07
New London,314274.81,419274.43,11/1/07
New London,305184.22,355342.25,12/1/07
New London,282711.02,329799.29,1/1/08
New London,260194.21,312853.87,2/1/08
New London,273954.48,300529.73,3/1/08
New London,282585.93,312858.97,4/1/08
New London,293969.42,333737.55,5/1/08
New London,291417.52,402051.2,6/1/08
New London,294907.62,333550.3,7/1/08
New London,272641,356652.85,8/1/08
New London,270201.68,319833.87,9/1/08
New London,268825.66,305335.23,10/1/08
New London,237552.31,284545.42,11/1/08
New London,239241.07,295629.47,12/1/08
New London,232166.5,270978.45,1/1/09
New London,238441.27,276516.42,2/1/09
New London,232166.5,313762.64,3/1/09
New London,260402.97,309672.58,4/1/09
New London,258457.79,300712.41,5/1/09
New London,252245.77,295982.85,6/1/09
New London,269815.12,298654.19,7/1/09
New London,249108.38,290475.63,8/1/09
New London,250990.81,293136.84,9/1/09
New London,250300.59,306110.01,10/1/09
New London,251618.29,285718.76,11/1/09
New London,237186.32,268118.78,12/1/09
New London,234601.85,252200.33,1/1/10
New London,240158.21,301180.06,2/1/10
New London,269174.75,328459.68,3/1/10
New London,246949.32,291594.55,4/1/10
New London,259296.78,292753.82,5/1/10
New London,246949.32,304924.23,6/1/10
New London,222254.38,291063.89,7/1/10
New London,264853.14,322043.89,8/1/10
New London,259296.78,294412.99,9/1/10
New London,280287.47,313798.57,10/1/10
New London,231514.98,300978.03,11/1/10
New London,244479.82,337301.5,12/1/10
New London,233446.18,287804.51,1/1/11
New London,227460.38,278217.3,2/1/11
New London,203517.19,257098.21,3/1/11
New London,215488.79,238012.47,4/1/11
New London,215488.79,273177.8,5/1/11
New London,224467.48,337091.18,6/1/11
New London,219080.26,350711.23,7/1/11
New London,244220.62,287546.73,8/1/11
New London,232189.17,280851.34,9/1/11
New London,211897.31,277645.56,10/1/11
New London,218481.68,260937.52,11/1/11
New London,227460.38,266529.96,12/1/11
New London,205247.81,257275.04,1/1/12
New London,213311.11,239216.59,2/1/12
New London,232809.65,272104.51,3/1/12
New London,246531.94,302212.07,4/1/12
New London,258025.81,298303.97,5/1/12
New London,231343.6,277835,6/1/12
New London,263890.04,303746.32,7/1/12
New London,220494.79,277310.63,8/1/12
New London,240433.14,259836.28,9/1/12
New London,223639.18,274436.77,10/1/12
New London,228704.7,279927.67,11/1/12
New London,199383.58,262464.42,12/1/12
New London,184943.91,213177.34,1/1/13
New London,184943.91,221084.23,2/1/13
New London,213841.4,292776.5,3/1/13
New London,208061.9,254926.2,4/1/13
New London,221354.74,252984.01,5/1/13
New London,233722.87,259726.79,6/1/13
New London,231179.89,280155.06,7/1/13
New London,242160.94,284284.74,8/1/13
New London,228290.14,269881.18,9/1/13
New London,239791.34,270792.01,10/1/13
New London,202282.4,238754.71,11/1/13
New London,202282.4,271802.96,12/1/13
New London,182231.21,261657.63,1/1/14
New London,179103.02,207470.73,2/1/14
New London,193378.94,224727.54,3/1/14
New London,187691.33,228751.76,4/1/14
New London,216129.4,261940.41,5/1/14
New London,221817.02,268759.42,6/1/14
New London,213854.36,256393.98,7/1/14
New London,222397.16,256405.11,8/1/14
New London,227504.64,283102.4,9/1/14
New London,203616.65,265190.6,10/1/14
New London,214991.88,259285,11/1/14
New London,215560.64,255388.09,12/1/14
New London,201424.64,247542.29,1/1/15
New London,176102.77,212730.62,2/1/15
New London,195985.34,240875.64,3/1/15
New London,187464.24,241894.81,4/1/15
New London,225809.19,274445.41,5/1/15
New London,204506.44,246447.45,6/1/15
New London,244271.58,278279.69,7/1/15
New London,214731.76,256928.08,8/1/15
New London,198825.7,242505.12,9/1/15
New London,178375.06,225287.48,10/1/15
New London,201666.07,248725.88,11/1/15
New London,192008.82,233105.23,12/1/15
New London,188483.91,223701.32,1/1/16
New London,200825.11,210322.69,2/1/16
New London,190615.57,217869.02,3/1/16
New London,179508.48,219971.98,4/1/16
New London,209800.54,258701.02,5/1/16
New London,216532.11,249742.26,6/1/16
New London,216251.62,241192.17,7/1/16
New London,231117.17,263181.26,8/1/16
New London,211146.85,248543.85,9/1/16
New London,218775.96,282149.38,10/1/16
New London,191288.73,229158.24,11/1/16
New London,221861.26,266306.41,12/1/16
New London,201510.44,217771.98,1/1/17
New London,205327,229535.44,2/1/17
New London,181134.21,211963.36,3/1/17
New London,204366.4,234580.74,4/1/17
New London,208705.28,247006.21,5/1/17
New London,232157.16,264425.68,6/1/17
New London,236166.5,254591.11,7/1/17
New London,221886.66,258435.83,8/1/17
New London,230564.41,268748.6,9/1/17
New London,244954.09,297595.76,10/1/17
New London,209529.11,274265.74,11/1/17
New London,230674.25,259737.43,12/1/17
New London,195167.13,215139.39,1/1/18
New London,198920.34,235443.85,2/1/18
New London,207499.12,237896.34,3/1/18
New London,209107.64,251504.69,4/1/18
New London,225198.2,268146.98,5/1/18
New London,230554.58,267556.37,6/1/18
New London,234307.79,281185.07,7/1/18
New London,233771.62,279538.07,8/1/18
New London,197848,246540.26,9/1/18
New London,219831.11,254523.38,10/1/18
New London,215541.72,255319.63,11/1/18
New London,207499.12,238664.29,12/1/18
New London,215918.43,249973.44,1/1/19
New London,210652.13,233200.57,2/1/19
New London,208150.63,260962.57,3/1/19
New London,215918.43,252928.78,4/1/19
New London,226451.03,268073.21,5/1/19
New London,243303.2,263474.99,6/1/19
New London,236983.64,280633.19,7/1/19
New London,231717.34,265494.44,8/1/19
New London,226451.03,274519.11,9/1/19
New London,218814.9,264242.98,10/1/19
New London,218551.58,264811.22,11/1/19
New London,231717.34,249721.49,12/1/19
New London,213256.19,247079.12,1/1/20
New London,207430.66,227008.99,2/1/20
New London,217937.43,242452.83,3/1/20
New London,236090.21,269370.41,4/1/20
New London,240771.44,269338.93,5/1/20
New London,249665.79,298161.54,6/1/20
New London,261108.8,302197.94,7/1/20
New London,262409.15,299341.19,8/1/20
New London,279209.57,334706.19,9/1/20
New London,270471.27,344248.87,10/1/20
New London,270367.24,330238.55,11/1/20
New London,260068.53,330915.6,12/1/20
New London,224000,278862.16,1/1/21
New London,250000,299058.67,2/1/21
New London,239000,286087.61,3/1/21
New London,250000,297213.28,4/1/21
New London,263350,322130.19,5/1/21
New London,280000,311439.43,6/1/21
New London,275000,325331.67,7/1/21
New London,285000,338057.4,8/1/21
New London,268500,309011.73,9/1/21
New London,266700,329944.7,10/1/21
Connecticut,214451.78,342552.42,1/1/01
Connecticut,214451.78,349346.53,2/1/01
Connecticut,217493.65,337250.78,3/1/01
Connecticut,220535.52,337112.25,4/1/01
Connecticut,228140.19,334997.97,5/1/01
Connecticut,243349.54,374185.15,6/1/01
Connecticut,243349.54,366500.51,7/1/01
Connecticut,250954.21,388026.12,8/1/01
Connecticut,240307.67,341957.62,9/1/01
Connecticut,233809.48,322144.44,10/1/01
Connecticut,229661.13,323005.86,11/1/01
Connecticut,230421.59,332933.98,12/1/01
Connecticut,231892.53,340677.85,1/1/02
Connecticut,224482.15,331758.85,2/1/02
Connecticut,235036.33,360223.7,3/1/02
Connecticut,232042.24,338631.96,4/1/02
Connecticut,247012.71,377019.93,5/1/02
Connecticut,262432.29,413482.61,6/1/02
Connecticut,267971.36,427428.18,7/1/02
Connecticut,276953.64,413867.13,8/1/02
Connecticut,257791.44,375839.74,9/1/02
Connecticut,259737.6,370760.47,10/1/02
Connecticut,255994.99,372544.27,11/1/02
Connecticut,254497.94,360826.61,12/1/02
Connecticut,251707.79,381792.67,1/1/03
Connecticut,242927.29,344608.27,2/1/03
Connecticut,248780.96,353841.08,3/1/03
Connecticut,263415.13,378225.95,4/1/03
Connecticut,273659.05,394254.6,5/1/03
Connecticut,289756.64,424296.42,6/1/03
Connecticut,303659.11,445299.28,7/1/03
Connecticut,307317.65,452703.29,8/1/03
Connecticut,288293.23,413083.16,9/1/03
Connecticut,276585.89,393052.42,10/1/03
Connecticut,285293.22,401128.04,11/1/03
Connecticut,285366.39,399508.19,12/1/03
Connecticut,277809.29,419330.69,1/1/04
Connecticut,259421.7,407141.5,2/1/04
Connecticut,277809.29,400279.31,3/1/04
Connecticut,289354.98,449061.21,4/1/04
Connecticut,313444.13,450773.19,5/1/04
Connecticut,326415.22,474337.92,6/1/04
Connecticut,336392.98,497344.79,7/1/04
Connecticut,334967.58,492241.15,8/1/04
Connecticut,319288.25,460124.49,9/1/04
Connecticut,313586.67,441950.97,10/1/04
Connecticut,319288.25,447763.33,11/1/04
Connecticut,320713.64,449997.67,12/1/04
Connecticut,313028.43,453930.03,1/1/05
Connecticut,296480.67,446242.32,2/1/05
Connecticut,310270.47,444648.86,3/1/05
Connecticut,321302.31,466345.01,4/1/05
Connecticut,333713.13,475864.3,5/1/05
Connecticut,350122.99,506686.63,6/1/05
Connecticut,365429.66,532368.25,7/1/05
Connecticut,359899.95,533237.41,8/1/05
Connecticut,341987,481860.24,9/1/05
Connecticut,338539.55,468672.77,10/1/05
Connecticut,341987,470012.29,11/1/05
Connecticut,344744.96,484277.97,12/1/05
Connecticut,327304.04,477667.56,1/1/06
Connecticut,320624.36,463871.06,2/1/06
Connecticut,333983.71,483459.62,3/1/06
Connecticut,332647.78,464063.99,4/1/06
Connecticut,336655.58,488281.91,5/1/06
Connecticut,354022.73,514354.45,6/1/06
Connecticut,354022.73,509351.3,7/1/06
Connecticut,347209.47,484928.9,8/1/06
Connecticut,340663.38,460984.08,9/1/06
Connecticut,332313.79,439036.54,10/1/06
Connecticut,332647.78,450144.93,11/1/06
Connecticut,333983.71,469961.12,12/1/06
Connecticut,323365.41,487193.41,1/1/07
Connecticut,316872.13,460332.11,2/1/07
Connecticut,328560.03,491398.84,3/1/07
Connecticut,333494.93,492017.95,4/1/07
Connecticut,344014.04,523112.33,5/1/07
Connecticut,363493.89,551033.75,6/1/07
Connecticut,357130.47,551415.07,7/1/07
Connecticut,354533.16,524377.63,8/1/07
Connecticut,324664.06,468288.16,9/1/07
Connecticut,324664.06,451311.77,10/1/07
Connecticut,324664.06,491692.5,11/1/07
Connecticut,315248.81,452794.37,12/1/07
Connecticut,290216.62,410239.68,1/1/08
Connecticut,293343.96,432164.93,2/1/08
Connecticut,294845.08,418402.69,3/1/08
Connecticut,300224.09,435543.03,4/1/08
Connecticut,300224.09,430664.61,5/1/08
Connecticut,317424.43,473092.24,6/1/08
Connecticut,324367.11,485942.78,7/1/08
Connecticut,312608.34,476250.72,8/1/08
Connecticut,293969.42,406383.41,9/1/08
Connecticut,281460.09,379110.69,10/1/08
Connecticut,271765.35,358618.28,11/1/08
Connecticut,258317.81,343771.4,12/1/08
Connecticut,245820.4,336442.16,1/1/09
Connecticut,244716.04,334728.23,2/1/09
Connecticut,250990.81,350997.21,3/1/09
Connecticut,250990.81,339754.02,4/1/09
Connecticut,266402.9,359267.56,5/1/09
Connecticut,287384.48,398490.06,6/1/09
Connecticut,289768.89,415977.58,7/1/09
Connecticut,283619.62,407129.6,8/1/09
Connecticut,269815.12,383234.8,9/1/09
Connecticut,269815.12,382426.09,10/1/09
Connecticut,269815.12,362637.71,11/1/09
Connecticut,269815.12,388491.58,12/1/09
Connecticut,248316.18,397664.96,1/1/10
Connecticut,246949.32,369525.33,2/1/10
Connecticut,259296.78,374887.16,3/1/10
Connecticut,261457.59,393752.59,4/1/10
Connecticut,271520.77,380875.69,5/1/10
Connecticut,289856.76,421652.01,6/1/10
Connecticut,283991.71,475261.3,7/1/10
Connecticut,295968.75,453195.27,8/1/10
Connecticut,271644.25,405001.38,9/1/10
Connecticut,280904.85,411486.64,10/1/10
Connecticut,271644.25,395895.98,11/1/10
Connecticut,269174.75,426012.38,12/1/10
Connecticut,249009.26,399894.33,1/1/11
Connecticut,239431.98,373579.76,2/1/11
Connecticut,229854.7,356291.93,3/1/11
Connecticut,250206.42,404780.68,4/1/11
Connecticut,263375.18,440170.62,5/1/11
Connecticut,286719.8,474161.1,6/1/11
Connecticut,271695.44,420747.98,7/1/11
Connecticut,269360.98,414584.86,8/1/11
Connecticut,262477.31,392413.52,9/1/11
Connecticut,230153.99,332481.64,10/1/11
Connecticut,240629.14,347086.5,11/1/11
Connecticut,234643.34,337004.6,12/1/11
Connecticut,212871.3,327026.64,1/1/12
Connecticut,211112.03,313676.18,2/1/12
Connecticut,224013.32,329631.09,3/1/12
Connecticut,234568.92,333069.61,4/1/12
Connecticut,248643.06,369621.98,5/1/12
Connecticut,268288.2,422234.38,6/1/12
Connecticut,269754.26,410161.23,7/1/12
Connecticut,260632.46,399354.43,8/1/12
Connecticut,238967.09,368385.14,9/1/12
Connecticut,240433.14,333878.74,10/1/12
Connecticut,232444.9,347918.28,11/1/12
Connecticut,239260.3,413083.87,12/1/12
Connecticut,212685.5,322310.24,1/1/13
Connecticut,212685.5,327770.25,2/1/13
Connecticut,218465,335015.09,3/1/13
Connecticut,233491.69,351469.41,4/1/13
Connecticut,256320.7,403389.91,5/1/13
Connecticut,271636.37,436401.37,6/1/13
Connecticut,277415.87,418069.96,7/1/13
Connecticut,277415.87,411452.53,8/1/13
Connecticut,248518.38,354848.41,9/1/13
Connecticut,242738.88,331514.02,10/1/13
Connecticut,231179.89,356753.19,11/1/13
Connecticut,236959.39,375131.15,12/1/13
Connecticut,212716.84,325352.41,1/1/14
Connecticut,207427.35,312401.23,2/1/14
Connecticut,204754.17,315194.82,3/1/14
Connecticut,222954.54,350882.56,4/1/14
Connecticut,244567.48,386920.54,5/1/14
Connecticut,262767.86,406910.26,6/1/14
Connecticut,264031.64,392500.08,7/1/14
Connecticut,261630.33,402717.22,8/1/14
Connecticut,234329.78,342865.75,9/1/14
Connecticut,229779.68,344060.47,10/1/14
Connecticut,233590.39,348954.56,11/1/14
Connecticut,220679.5,348911.95,12/1/14
Connecticut,210755.25,324290.15,1/1/15
Connecticut,207346.81,326617.82,2/1/15
Connecticut,215867.91,316722.74,3/1/15
Connecticut,220412.5,345025.01,4/1/15
Connecticut,246742.7,372983.83,5/1/15
Connecticut,261313.78,400789.11,6/1/15
Connecticut,263586.08,393154.16,7/1/15
Connecticut,255633.05,371969.64,8/1/15
Connecticut,244271.58,343905.76,9/1/15
Connecticut,227229.38,338168.5,10/1/15
Connecticut,221548.64,322542.35,11/1/15
Connecticut,227115.76,319378.5,12/1/15
Connecticut,218775.96,320153.12,1/1/16
Connecticut,209800.54,304031.32,2/1/16
Connecticut,211483.43,303966.57,3/1/16
Connecticut,224385.6,326993.41,4/1/16
Connecticut,243458.38,339628.87,5/1/16
Connecticut,258043.44,387705.26,6/1/16
Connecticut,258043.44,355986.41,7/1/16
Connecticut,258043.44,348972.75,8/1/16
Connecticut,246711.97,336035.33,9/1/16
Connecticut,236726.81,338087.27,10/1/16
Connecticut,235604.88,324631.82,11/1/16
Connecticut,234482.95,325508.89,12/1/16
Connecticut,217383.02,316073.2,1/1/17
Connecticut,214197.52,317040.56,2/1/17
Connecticut,212000.62,302700.11,3/1/17
Connecticut,225182.01,319949.67,4/1/17
Connecticut,238638.01,326258.33,5/1/17
Connecticut,259233.92,358675.87,6/1/17
Connecticut,261430.82,359255.29,7/1/17
Connecticut,259179,384237.17,8/1/17
Connecticut,244844.24,329273.24,9/1/17
Connecticut,249347.88,327184.12,10/1/17
Connecticut,238912.62,329382.76,11/1/17
Connecticut,239200.96,349787.99,12/1/17
Connecticut,219831.11,305566.75,1/1/18
Connecticut,212056.59,319188.44,2/1/18
Connecticut,225192.84,327297.58,3/1/18
Connecticut,235916.31,339809.75,4/1/18
Connecticut,241278.04,334696.12,5/1/18
Connecticut,267014.37,376379.77,6/1/18
Connecticut,265942.02,391775.23,7/1/18
Connecticut,260580.29,404896.34,8/1/18
Connecticut,237310.36,329857.81,9/1/18
Connecticut,234307.79,311734.39,10/1/18
Connecticut,232163.1,323553.89,11/1/18
Connecticut,235916.31,337019.54,12/1/18
Connecticut,215918.43,307396.92,1/1/19
Connecticut,210336.15,278472.78,2/1/19
Connecticut,224871.14,307761.43,3/1/19
Connecticut,231717.34,326708.85,4/1/19
Connecticut,250676.03,340920.2,5/1/19
Connecticut,263209.83,363621.98,6/1/19
Connecticut,263315.16,354635.95,7/1/19
Connecticut,258048.85,354974.88,8/1/19
Connecticut,245409.73,328758.65,9/1/19
Connecticut,240143.42,317629.85,10/1/19
Connecticut,241056.6,326267.92,11/1/19
Connecticut,242249.94,319075.66,12/1/19
Connecticut,231981.13,330873.4,1/1/20
Connecticut,225011.29,299569.88,2/1/20
Connecticut,243424.14,316621.53,3/1/20
Connecticut,265529.97,336530.79,4/1/20
Connecticut,268390.72,358730.87,5/1/20
Connecticut,275568.61,399584.94,6/1/20
Connecticut,291828.1,418961.16,7/1/20
Connecticut,305840.59,454713.16,8/1/20
Connecticut,303239.9,448091.38,9/1/20
Connecticut,298558.67,432174.03,10/1/20
Connecticut,292317.03,410409.34,11/1/20
Connecticut,291276.75,431158.96,12/1/20
Connecticut,268500,372148.83,1/1/21
Connecticut,265000,397365.51,2/1/21
Connecticut,266125,398559.84,3/1/21
Connecticut,281000,426086.29,4/1/21
Connecticut,294000,460935.86,5/1/21
Connecticut,314000,467990.01,6/1/21
Connecticut,315000,477072.25,7/1/21
Connecticut,315000,456800.41,8/1/21
Connecticut,292000,401529.19,9/1/21
Connecticut,295000,404989.47,10/1/21
Tolland,197569.41,221851.66,1/1/01
Tolland,180230.75,200570.34,2/1/01
Tolland,197721.5,208545.81,3/1/01
Tolland,194679.63,205002.1,4/1/01
Tolland,210725.49,226294.87,5/1/01
Tolland,228140.19,234520.64,6/1/01
Tolland,231182.06,246457.58,7/1/01
Tolland,228064.15,258400.88,8/1/01
Tolland,231182.06,232755.26,9/1/01
Tolland,250954.21,244262.18,10/1/01
Tolland,223577.39,242710.37,11/1/01
Tolland,218178.07,229820.43,12/1/01
Tolland,202101.3,231820.43,1/1/02
Tolland,215574.72,278983.02,2/1/02
Tolland,209586.54,241397.7,3/1/02
Tolland,221113.8,230933.1,4/1/02
Tolland,226802.58,242313.27,5/1/02
Tolland,233539.29,243797.91,6/1/02
Tolland,254497.94,267258.61,7/1/02
Tolland,232042.24,249465.77,8/1/02
Tolland,254497.94,276323.59,9/1/02
Tolland,252177.52,271051.79,10/1/02
Tolland,246563.59,264913.35,11/1/02
Tolland,253749.42,304217.74,12/1/02
Tolland,234146.78,259557.17,1/1/03
Tolland,241463.87,272034.28,2/1/03
Tolland,231951.66,242908.24,3/1/03
Tolland,235610.2,252751.45,4/1/03
Tolland,248780.96,259342.81,5/1/03
Tolland,248707.79,276162,6/1/03
Tolland,259390.73,279751.75,7/1/03
Tolland,260122.44,295758.77,8/1/03
Tolland,253902.92,260415.83,9/1/03
Tolland,253171.21,271146.5,10/1/03
Tolland,261805.37,284317.95,11/1/03
Tolland,256098.04,271611.18,12/1/03
Tolland,216659.88,236160.38,1/1/04
Tolland,248018.55,255738.94,2/1/04
Tolland,235190.01,260032.93,3/1/04
Tolland,270824.86,302238.1,4/1/04
Tolland,258709.01,269975.1,5/1/04
Tolland,283653.4,302158.19,6/1/04
Tolland,299332.73,314066.89,7/1/04
Tolland,300758.13,320433.17,8/1/04
Tolland,283938.48,307847.27,9/1/04
Tolland,292205.76,305454.16,10/1/04
Tolland,299332.73,317166.63,11/1/04
Tolland,306459.7,314202.83,12/1/04
Tolland,282966.67,310679.82,1/1/05
Tolland,262006.17,276453.44,2/1/05
Tolland,275795.97,301983.52,3/1/05
Tolland,273727.5,286877.57,4/1/05
Tolland,310201.52,327526.59,5/1/05
Tolland,310270.47,322898.36,6/1/05
Tolland,296480.67,315931.03,7/1/05
Tolland,310959.96,329321.01,8/1/05
Tolland,317027.47,336718.27,9/1/05
Tolland,296480.67,325085.02,10/1/05
Tolland,292343.73,314143.31,11/1/05
Tolland,326818.23,341767.19,12/1/05
Tolland,316616.56,328708.17,1/1/06
Tolland,278789.56,299667.1,2/1/06
Tolland,300585.34,320985.2,3/1/06
Tolland,300585.34,316274.69,4/1/06
Tolland,301921.27,307683.21,5/1/06
Tolland,305929.08,318498.8,6/1/06
Tolland,307265.01,338295.78,7/1/06
Tolland,331729.32,347548.43,8/1/06
Tolland,314545.86,343591.23,9/1/06
Tolland,304259.16,305656.05,10/1/06
Tolland,299917.37,318257.85,11/1/06
Tolland,276538.51,287055.81,12/1/06
Tolland,305184.22,313339.35,1/1/07
Tolland,283107.06,287184.92,2/1/07
Tolland,309080.19,316586.37,3/1/07
Tolland,298561.07,312066.76,4/1/07
Tolland,292197.66,319988.11,5/1/07
Tolland,305054.36,316379.01,6/1/07
Tolland,322066.75,334825.07,7/1/07
Tolland,318170.78,326021.68,8/1/07
Tolland,298690.94,321280.04,9/1/07
Tolland,301288.25,311600.56,10/1/07
Tolland,305184.22,327894.24,11/1/07
Tolland,308430.86,320245.94,12/1/07
Tolland,275205.42,271844.53,1/1/08
Tolland,278332.75,296111.07,2/1/08
Tolland,275205.42,288096.01,3/1/08
Tolland,275080.33,286888.1,4/1/08
Tolland,304863.81,317905.05,5/1/08
Tolland,286463.82,314637.46,6/1/08
Tolland,285838.36,310882.01,7/1/08
Tolland,281460.09,305512.29,8/1/08
Tolland,275205.42,294045.81,9/1/08
Tolland,268950.75,283758.98,10/1/08
Tolland,262696.08,295816.34,11/1/08
Tolland,275080.33,295454.65,12/1/08
Tolland,243619.84,246115.05,1/1/09
Tolland,271697.55,276438.88,2/1/09
Tolland,281109.71,279047.6,3/1/09
Tolland,282364.66,280026.25,4/1/09
Tolland,269815.12,294144.41,5/1/09
Tolland,291776.82,297331.81,6/1/09
Tolland,288639.43,303647.25,7/1/09
Tolland,268560.17,272246.93,8/1/09
Tolland,273454.49,272599.62,9/1/09
Tolland,263477.61,280680.04,10/1/09
Tolland,266677.74,280390.62,11/1/09
Tolland,263540.35,270158.2,12/1/09
Tolland,242010.33,253005.43,1/1/10
Tolland,249418.81,275074.14,2/1/10
Tolland,246949.32,261098.61,3/1/10
Tolland,246949.32,259691.18,4/1/10
Tolland,280596.16,283633.31,5/1/10
Tolland,271644.25,308568.47,6/1/10
Tolland,263013.99,265351.01,7/1/10
Tolland,273434.63,277875.79,8/1/10
Tolland,253123.05,255738.07,9/1/10
Tolland,264482.72,311319.74,10/1/10
Tolland,279670.1,310075.1,11/1/10
Tolland,238614.78,265692.28,12/1/10
Tolland,232847.6,236577.78,1/1/11
Tolland,221474.58,227949.15,2/1/11
Tolland,272952.46,292037.66,3/1/11
Tolland,211897.31,259611.21,4/1/11
Tolland,249009.26,260322.18,5/1/11
Tolland,268403.25,308272.01,6/1/11
Tolland,264273.05,305186.32,7/1/11
Tolland,257389.38,265855.99,8/1/11
Tolland,274149.62,300981.64,9/1/11
Tolland,241826.3,259873.72,10/1/11
Tolland,219080.26,244491.99,11/1/11
Tolland,224287.91,230274,12/1/11
Tolland,191173.67,208497.6,1/1/12
Tolland,208179.92,249278.21,2/1/12
Tolland,195865.05,212676.7,3/1/12
Tolland,216976.25,235766.5,4/1/12
Tolland,235976.34,254732.34,5/1/12
Tolland,257908.53,261853.15,6/1/12
Tolland,255386.91,273588.27,7/1/12
Tolland,246297.37,265719.83,8/1/12
Tolland,227492.56,242333.89,9/1/12
Tolland,234568.92,234032.15,10/1/12
Tolland,245124.52,267703.47,11/1/12
Tolland,219908.36,249394.44,12/1/12
Tolland,204594.2,231951.23,1/1/13
Tolland,213841.4,232323.25,2/1/13
Tolland,216153.2,233343.62,3/1/13
Tolland,220198.85,234617.76,4/1/13
Tolland,223088.59,259057.08,5/1/13
Tolland,242738.88,260559.59,6/1/13
Tolland,256609.68,271907.01,7/1/13
Tolland,254240.08,269517.55,8/1/13
Tolland,248807.36,246396.11,9/1/13
Tolland,245050.68,267420.76,10/1/13
Tolland,213841.4,221813.46,11/1/13
Tolland,215170.68,243370.01,12/1/13
Tolland,221817.02,223326.56,1/1/14
Tolland,208735.5,237733.38,2/1/14
Tolland,193037.68,209903.06,3/1/14
Tolland,216129.4,237232.47,4/1/14
Tolland,222670.16,230840.34,5/1/14
Tolland,243373.08,305854.03,6/1/14
Tolland,255089.57,265122.78,7/1/14
Tolland,242576.82,252989.59,8/1/14
Tolland,232623.49,264681.18,9/1/14
Tolland,225229.59,238563.74,10/1/14
Tolland,218404.45,243118.18,11/1/14
Tolland,208451.12,221724.47,12/1/14
Tolland,215867.91,230677.48,1/1/15
Tolland,198825.7,232420.32,2/1/15
Tolland,196553.41,211500.87,3/1/15
Tolland,223252.86,230045.4,4/1/15
Tolland,210187.17,221240.35,5/1/15
Tolland,234046.26,257031.11,6/1/15
Tolland,244271.58,260596.21,7/1/15
Tolland,255633.05,262101.75,8/1/15
Tolland,230069.74,240248.5,9/1/15
Tolland,219844.42,232720.78,10/1/15
Tolland,223764.13,243616.62,11/1/15
Tolland,218708.28,232202.48,12/1/15
Tolland,181471.86,195656.19,1/1/16
Tolland,217878.42,225445.25,2/1/16
Tolland,171318.41,178924.91,3/1/16
Tolland,200825.11,217067.42,4/1/16
Tolland,243065.7,256703.41,5/1/16
Tolland,251031.39,249946.35,6/1/16
Tolland,233361.03,251933.53,7/1/16
Tolland,260567.78,266212.29,8/1/16
Tolland,238409.7,237479.58,9/1/16
Tolland,222646.61,248799.56,10/1/16
Tolland,219897.89,232056.93,11/1/16
Tolland,231678.13,255232.53,12/1/16
Tolland,194425.44,219966.76,1/1/17
Tolland,170259.57,189827.94,2/1/17
Tolland,203213.03,213826.22,3/1/17
Tolland,205849.31,231072.77,4/1/17
Tolland,194974.67,214171.57,5/1/17
Tolland,234518.82,247925.49,6/1/17
Tolland,246327.15,249585.41,7/1/17
Tolland,241658.74,253415.65,8/1/17
Tolland,214142.6,242371.31,9/1/17
Tolland,231772.7,249447.51,10/1/17
Tolland,231772.7,248168.64,11/1/17
Tolland,209803.72,226034.79,12/1/17
Tolland,214362.14,218006.73,1/1/18
Tolland,212807.24,228372.61,2/1/18
Tolland,198384.17,214433.86,3/1/18
Tolland,213397.03,226314.25,4/1/18
Tolland,214362.14,223470.46,5/1/18
Tolland,234468.64,249520.91,6/1/18
Tolland,230554.58,244967.33,7/1/18
Tolland,218758.76,248689.31,8/1/18
Tolland,218705.14,228928.77,9/1/18
Tolland,214469.37,232023.1,10/1/18
Tolland,210448.07,220040.54,11/1/18
Tolland,214469.37,225069.07,12/1/18
Tolland,188902.29,225161.67,1/1/19
Tolland,199210.56,201546.11,2/1/19
Tolland,219078.21,223469.63,3/1/19
Tolland,210546.8,218004.86,4/1/19
Tolland,231612.01,231929.13,5/1/19
Tolland,229084.19,236561.55,6/1/19
Tolland,236878.31,243760.49,7/1/19
Tolland,233823.86,237576.14,8/1/19
Tolland,224028.54,235602.09,9/1/19
Tolland,226977.66,227368.64,10/1/19
Tolland,226451.03,231610.67,11/1/19
Tolland,226451.03,227945.6,12/1/19
Tolland,236142.22,260181.13,1/1/20
Tolland,184388.59,207361.37,2/1/20
Tolland,239263.05,254172.41,3/1/20
Tolland,237702.64,255005.77,4/1/20
