Date,Median Sale Price,Average Sale Price,County
11/01/2011 12:00:00 AM,266966.66,296817.70,Middlesex
12/01/2011 12:00:00 AM,251403.58,295344.50,Middlesex
01/01/2012 12:00:00 AM,221374.42,269834.11,Middlesex
02/01/2012 12:00:00 AM,281482.71,324561.61,Middlesex
03/01/2012 12:00:00 AM,272099.95,312073.22,Middlesex
04/01/2012 12:00:00 AM,228704.70,284264.63,Middlesex
05/01/2012 12:00:00 AM,298958.09,318910.75,Middlesex
06/01/2012 12:00:00 AM,279137.02,376234.75,Middlesex
07/01/2012 12:00:00 AM,290279.04,327698.65,Middlesex
08/01/2012 12:00:00 AM,258025.81,292639.83,Middlesex
09/01/2012 12:00:00 AM,246180.08,291803.04,Middlesex
10/01/2012 12:00:00 AM,270575.25,300436.20,Middlesex
11/01/2012 12:00:00 AM,243365.26,283730.80,Middlesex
12/01/2012 12:00:00 AM,245359.09,314379.11,Middlesex
01/01/2013 12:00:00 AM,228579.12,268776.72,Middlesex
02/01/2013 12:00:00 AM,225400.39,261522.58,Middlesex
03/01/2013 12:00:00 AM,236959.39,265745.79,Middlesex
04/01/2013 12:00:00 AM,277300.28,305673.39,Middlesex
05/01/2013 12:00:00 AM,236959.39,313768.51,Middlesex
06/01/2013 12:00:00 AM,276664.53,303840.31,Middlesex
07/01/2013 12:00:00 AM,260077.38,297442.52,Middlesex
08/01/2013 12:00:00 AM,306313.35,353786.81,Middlesex
09/01/2013 12:00:00 AM,265856.87,290719.11,Middlesex
10/01/2013 12:00:00 AM,247362.48,303262.02,Middlesex
11/01/2013 12:00:00 AM,257187.63,331949.89,Middlesex
12/01/2013 12:00:00 AM,234647.59,279276.35,Middlesex
01/01/2014 12:00:00 AM,252530.15,282376.17,Middlesex
02/01/2014 12:00:00 AM,253952.05,273511.05,Middlesex
03/01/2014 12:00:00 AM,233192.25,277632.19,Middlesex
04/01/2014 12:00:00 AM,249117.58,274149.53,Middlesex
05/01/2014 12:00:00 AM,252814.53,285205.43,Middlesex
06/01/2014 12:00:00 AM,270730.52,293462.81,Middlesex
07/01/2014 12:00:00 AM,267317.95,301067.41,Middlesex
08/01/2014 12:00:00 AM,267317.95,292349.57,Middlesex
09/01/2014 12:00:00 AM,251677.00,313683.15,Middlesex
10/01/2014 12:00:00 AM,247411.29,292216.77,Middlesex
11/01/2014 12:00:00 AM,261630.33,306883.80,Middlesex
12/01/2014 12:00:00 AM,231770.35,276808.63,Middlesex
01/01/2015 12:00:00 AM,219276.35,301685.75,Middlesex
02/01/2015 12:00:00 AM,230012.94,256654.33,Middlesex
03/01/2015 12:00:00 AM,232910.11,263039.49,Middlesex
04/01/2015 12:00:00 AM,244271.58,279865.68,Middlesex
05/01/2015 12:00:00 AM,261313.78,339135.18,Middlesex
06/01/2015 12:00:00 AM,261313.78,289488.03,Middlesex
07/01/2015 12:00:00 AM,264097.34,304497.78,Middlesex
08/01/2015 12:00:00 AM,260177.64,288971.85,Middlesex
09/01/2015 12:00:00 AM,242499.19,288871.67,Middlesex
10/01/2015 12:00:00 AM,250520.39,284073.50,Middlesex
11/01/2015 12:00:00 AM,232910.11,267318.83,Middlesex
12/01/2015 12:00:00 AM,278071.95,312279.69,Middlesex
01/01/2016 12:00:00 AM,244019.34,326535.63,Middlesex
02/01/2016 12:00:00 AM,252433.80,276419.58,Middlesex
03/01/2016 12:00:00 AM,234202.47,272298.42,Middlesex
04/01/2016 12:00:00 AM,241214.52,285683.27,Middlesex
05/01/2016 12:00:00 AM,258043.44,285918.33,Middlesex
06/01/2016 12:00:00 AM,302920.56,333478.67,Middlesex
07/01/2016 12:00:00 AM,258043.44,287874.34,Middlesex
08/01/2016 12:00:00 AM,269262.72,308637.49,Middlesex
09/01/2016 12:00:00 AM,267018.87,309534.65,Middlesex
10/01/2016 12:00:00 AM,252433.80,285612.27,Middlesex
11/01/2016 12:00:00 AM,253443.54,286003.37,Middlesex
12/01/2016 12:00:00 AM,229995.24,274577.50,Middlesex
01/01/2017 12:00:00 AM,219689.76,256407.44,Middlesex
02/01/2017 12:00:00 AM,230399.64,274884.65,Middlesex
03/01/2017 12:00:00 AM,253741.68,271393.66,Middlesex
04/01/2017 12:00:00 AM,248249.43,254136.52,Middlesex
05/01/2017 12:00:00 AM,254290.90,301612.29,Middlesex
06/01/2017 12:00:00 AM,287793.59,302862.67,Middlesex
07/01/2017 12:00:00 AM,274612.20,310917.90,Middlesex
08/01/2017 12:00:00 AM,291088.94,343550.04,Middlesex
09/01/2017 12:00:00 AM,258135.47,309197.40,Middlesex
10/01/2017 12:00:00 AM,263627.72,295588.24,Middlesex
11/01/2017 12:00:00 AM,238638.01,278296.84,Middlesex
12/01/2017 12:00:00 AM,238363.39,307296.53,Middlesex
01/01/2018 12:00:00 AM,228409.88,268660.27,Middlesex
02/01/2018 12:00:00 AM,234843.96,270081.22,Middlesex
03/01/2018 12:00:00 AM,227444.77,259104.13,Middlesex
04/01/2018 12:00:00 AM,240205.70,293042.78,Middlesex
05/01/2018 12:00:00 AM,238597.18,301818.26,Middlesex
06/01/2018 12:00:00 AM,268086.72,300868.12,Middlesex
07/01/2018 12:00:00 AM,260580.29,290238.00,Middlesex
08/01/2018 12:00:00 AM,257309.63,287544.99,Middlesex
09/01/2018 12:00:00 AM,257363.25,286691.56,Middlesex
10/01/2018 12:00:00 AM,246639.78,284604.52,Middlesex
11/01/2018 12:00:00 AM,247980.21,290412.51,Middlesex
12/01/2018 12:00:00 AM,246639.78,281596.76,Middlesex
01/01/2019 12:00:00 AM,236983.64,270720.10,Middlesex
02/01/2019 12:00:00 AM,231717.34,272784.19,Middlesex
03/01/2019 12:00:00 AM,254204.45,281783.65,Middlesex
04/01/2019 12:00:00 AM,252782.55,343405.79,Middlesex
05/01/2019 12:00:00 AM,247516.25,272819.62,Middlesex
06/01/2019 12:00:00 AM,273321.13,310053.17,Middlesex
07/01/2019 12:00:00 AM,263315.16,293580.86,Middlesex
08/01/2019 12:00:00 AM,283537.76,319395.17,Middlesex
09/01/2019 12:00:00 AM,258048.85,285192.43,Middlesex
10/01/2019 12:00:00 AM,249096.14,312060.35,Middlesex
11/01/2019 12:00:00 AM,263262.49,282287.50,Middlesex
12/01/2019 12:00:00 AM,249991.41,272825.31,Middlesex
01/01/2020 12:00:00 AM,239263.05,272362.48,Middlesex
02/01/2020 12:00:00 AM,267246.42,313772.90,Middlesex
03/01/2020 12:00:00 AM,244464.42,257958.77,Middlesex
04/01/2020 12:00:00 AM,265269.90,273640.99,Middlesex
05/01/2020 12:00:00 AM,266310.17,281343.10,Middlesex
06/01/2020 12:00:00 AM,260068.53,303657.04,Middlesex
07/01/2020 12:00:00 AM,283994.83,315305.55,Middlesex
08/01/2020 12:00:00 AM,278793.46,316243.89,Middlesex
09/01/2020 12:00:00 AM,250810.09,306384.07,Middlesex
10/01/2020 12:00:00 AM,301679.49,379526.98,Middlesex
11/01/2020 12:00:00 AM,306880.86,355805.61,Middlesex
12/01/2020 12:00:00 AM,312082.23,362274.19,Middlesex
01/01/2021 12:00:00 AM,289944.00,341984.92,Middlesex
02/01/2021 12:00:00 AM,260000.00,314920.88,Middlesex
03/01/2021 12:00:00 AM,267500.00,334658.25,Middlesex
04/01/2021 12:00:00 AM,296000.00,343051.31,Middlesex
05/01/2021 12:00:00 AM,314950.00,361677.60,Middlesex
06/01/2021 12:00:00 AM,300000.00,329563.02,Middlesex
07/01/2021 12:00:00 AM,295000.00,338800.46,Middlesex
08/01/2021 12:00:00 AM,300000.00,356656.72,Middlesex
09/01/2021 12:00:00 AM,300000.00,356580.34,Middlesex
10/01/2021 12:00:00 AM,287500.00,357645.47,Middlesex
01/01/2001 12:00:00 AM,182512.15,235175.24,New Haven
02/01/2001 12:00:00 AM,182512.15,207160.58,New Haven
03/01/2001 12:00:00 AM,185554.02,221848.14,New Haven
04/01/2001 12:00:00 AM,184793.56,217779.41,New Haven
05/01/2001 12:00:00 AM,197721.50,239188.69,New Haven
06/01/2001 12:00:00 AM,205326.17,250089.64,New Haven
07/01/2001 12:00:00 AM,206847.11,262637.53,New Haven
08/01/2001 12:00:00 AM,212778.75,254841.47,New Haven
09/01/2001 12:00:00 AM,212778.75,257653.65,New Haven
10/01/2001 12:00:00 AM,206847.11,238432.94,New Haven
11/01/2001 12:00:00 AM,197797.55,242928.11,New Haven
12/01/2001 12:00:00 AM,205706.41,238599.48,New Haven
01/01/2002 12:00:00 AM,194616.07,229687.87,New Haven
02/01/2002 12:00:00 AM,193119.02,228053.33,New Haven
03/01/2002 12:00:00 AM,202101.30,234009.91,New Haven
04/01/2002 12:00:00 AM,200529.41,244913.90,New Haven
05/01/2002 12:00:00 AM,205095.40,249737.37,New Haven
06/01/2002 12:00:00 AM,224407.30,270930.12,New Haven
07/01/2002 12:00:00 AM,224557.01,279884.35,New Haven
08/01/2002 12:00:00 AM,229048.15,276331.89,New Haven
09/01/2002 12:00:00 AM,228299.62,274859.12,New Haven
10/01/2002 12:00:00 AM,221562.91,264619.24,New Haven
11/01/2002 12:00:00 AM,224557.01,269187.27,New Haven
12/01/2002 12:00:00 AM,224407.30,257784.11,New Haven
01/01/2003 12:00:00 AM,212195.52,258959.64,New Haven
02/01/2003 12:00:00 AM,212195.52,253090.39,New Haven
03/01/2003 12:00:00 AM,223902.86,269706.86,New Haven
04/01/2003 12:00:00 AM,225000.42,277912.75,New Haven
05/01/2003 12:00:00 AM,238537.03,284797.22,New Haven
06/01/2003 12:00:00 AM,247317.54,302556.48,New Haven
07/01/2003 12:00:00 AM,256829.75,323809.05,New Haven
08/01/2003 12:00:00 AM,256098.04,312227.55,New Haven
09/01/2003 12:00:00 AM,255951.70,322709.39,New Haven
10/01/2003 12:00:00 AM,240000.45,286853.30,New Haven
11/01/2003 12:00:00 AM,248780.96,293045.88,New Haven
12/01/2003 12:00:00 AM,245854.12,296569.30,New Haven
01/01/2004 12:00:00 AM,239466.19,284675.21,New Haven
02/01/2004 12:00:00 AM,220793.53,263254.06,New Haven
03/01/2004 12:00:00 AM,237256.83,283798.90,New Haven
04/01/2004 12:00:00 AM,242316.98,296498.77,New Haven
05/01/2004 12:00:00 AM,258709.01,308169.89,New Haven
06/01/2004 12:00:00 AM,277951.82,335837.00,New Haven
07/01/2004 12:00:00 AM,274388.34,334964.35,New Haven
08/01/2004 12:00:00 AM,274958.50,331513.15,New Haven
09/01/2004 12:00:00 AM,277025.32,335506.18,New Haven
10/01/2004 12:00:00 AM,267974.07,321404.19,New Haven
11/01/2004 12:00:00 AM,275101.04,314932.78,New Haven
12/01/2004 12:00:00 AM,271537.55,319308.91,New Haven
01/01/2005 12:00:00 AM,262006.17,301052.14,New Haven
02/01/2005 12:00:00 AM,241321.47,287809.41,New Haven
03/01/2005 12:00:00 AM,258558.72,301929.64,New Haven
04/01/2005 12:00:00 AM,275795.97,326613.17,New Haven
05/01/2005 12:00:00 AM,289585.77,323702.43,New Haven
06/01/2005 12:00:00 AM,303237.67,344558.32,New Haven
07/01/2005 12:00:00 AM,315786.39,376645.69,New Haven
08/01/2005 12:00:00 AM,315441.64,362726.10,New Haven
09/01/2005 12:00:00 AM,296480.67,345741.00,New Haven
10/01/2005 12:00:00 AM,306478.27,348107.95,New Haven
11/01/2005 12:00:00 AM,301858.69,354886.30,New Haven
12/01/2005 12:00:00 AM,306133.53,335620.26,New Haven
01/01/2006 12:00:00 AM,287225.99,338031.36,New Haven
02/01/2006 12:00:00 AM,287225.99,328703.54,New Haven
03/01/2006 12:00:00 AM,287225.99,342178.75,New Haven
04/01/2006 12:00:00 AM,300585.34,344670.20,New Haven
05/01/2006 12:00:00 AM,307265.01,348424.71,New Haven
06/01/2006 12:00:00 AM,323296.23,372572.26,New Haven
07/01/2006 12:00:00 AM,320624.36,365909.14,New Haven
08/01/2006 12:00:00 AM,316616.56,359376.80,New Haven
09/01/2006 12:00:00 AM,307265.01,344205.15,New Haven
10/01/2006 12:00:00 AM,307265.01,350179.75,New Haven
11/01/2006 12:00:00 AM,296911.52,342946.54,New Haven
12/01/2006 12:00:00 AM,313944.69,351552.43,New Haven
01/01/2007 12:00:00 AM,272717.81,315949.70,New Haven
02/01/2007 12:00:00 AM,272717.81,332944.75,New Haven
03/01/2007 12:00:00 AM,292197.66,336548.34,New Haven
04/01/2007 12:00:00 AM,295768.96,338433.28,New Haven
05/01/2007 12:00:00 AM,298690.94,348077.89,New Haven
06/01/2007 12:00:00 AM,315963.07,395608.12,New Haven
07/01/2007 12:00:00 AM,311677.50,373114.62,New Haven
08/01/2007 12:00:00 AM,311612.57,369959.85,New Haven
09/01/2007 12:00:00 AM,302586.91,348135.44,New Haven
10/01/2007 12:00:00 AM,285704.38,334473.99,New Haven
11/01/2007 12:00:00 AM,280509.75,326614.30,New Haven
12/01/2007 12:00:00 AM,281808.41,354167.40,New Haven
01/01/2008 12:00:00 AM,262696.08,300994.69,New Haven
02/01/2008 12:00:00 AM,266448.88,307665.32,New Haven
03/01/2008 12:00:00 AM,262696.08,301171.73,New Haven
04/01/2008 12:00:00 AM,273954.48,304033.44,New Haven
05/01/2008 12:00:00 AM,268950.75,302920.29,New Haven
06/01/2008 12:00:00 AM,290216.62,360464.20,New Haven
07/01/2008 12:00:00 AM,290216.62,356632.58,New Haven
08/01/2008 12:00:00 AM,278332.75,331098.14,New Haven
09/01/2008 12:00:00 AM,267828.66,303875.15,New Haven
10/01/2008 12:00:00 AM,250186.74,287392.49,New Haven
11/01/2008 12:00:00 AM,237677.41,273318.55,New Haven
12/01/2008 12:00:00 AM,225216.86,271695.92,New Haven
01/01/2009 12:00:00 AM,219616.96,270288.46,New Haven
02/01/2009 12:00:00 AM,200792.65,247796.73,New Haven
03/01/2009 12:00:00 AM,219616.96,264589.07,New Haven
04/01/2009 12:00:00 AM,225546.62,254265.84,New Haven
05/01/2009 12:00:00 AM,238441.27,280028.64,New Haven
06/01/2009 12:00:00 AM,240323.70,285117.27,New Haven
07/01/2009 12:00:00 AM,259148.01,302994.96,New Haven
08/01/2009 12:00:00 AM,250990.81,292027.72,New Haven
09/01/2009 12:00:00 AM,238441.27,275390.09,New Haven
10/01/2009 12:00:00 AM,238441.27,282728.79,New Haven
11/01/2009 12:00:00 AM,229656.59,271658.56,New Haven
12/01/2009 12:00:00 AM,229656.59,278941.89,New Haven
01/01/2010 12:00:00 AM,209906.92,299971.65,New Haven
02/01/2010 12:00:00 AM,216389.34,254514.38,New Haven
03/01/2010 12:00:00 AM,211913.38,252461.43,New Haven
04/01/2010 12:00:00 AM,232441.04,285144.62,New Haven
05/01/2010 12:00:00 AM,222254.38,258694.61,New Haven
06/01/2010 12:00:00 AM,251733.96,300872.57,New Haven
07/01/2010 12:00:00 AM,228428.12,270937.69,New Haven
08/01/2010 12:00:00 AM,240775.58,278055.50,New Haven
09/01/2010 12:00:00 AM,222254.38,253526.25,New Haven
10/01/2010 12:00:00 AM,228428.12,273317.59,New Haven
11/01/2010 12:00:00 AM,218704.49,257387.08,New Haven
12/01/2010 12:00:00 AM,218550.14,271949.83,New Haven
01/01/2011 12:00:00 AM,203517.19,242374.42,New Haven
02/01/2011 12:00:00 AM,201661.59,254897.31,New Haven
03/01/2011 12:00:00 AM,173288.90,223629.24,New Haven
04/01/2011 12:00:00 AM,210700.15,250822.46,New Haven
05/01/2011 12:00:00 AM,220277.42,250061.82,New Haven
06/01/2011 12:00:00 AM,227460.38,300004.99,New Haven
07/01/2011 12:00:00 AM,227460.38,268360.89,New Haven
08/01/2011 12:00:00 AM,217883.10,268598.53,New Haven
09/01/2011 12:00:00 AM,215488.79,259022.95,New Haven
10/01/2011 12:00:00 AM,187954.11,235718.93,New Haven
11/01/2011 12:00:00 AM,207108.67,257927.92,New Haven
12/01/2011 12:00:00 AM,194538.49,232221.90,New Haven
01/01/2012 12:00:00 AM,181087.21,217967.44,New Haven
02/01/2012 12:00:00 AM,175340.27,199667.00,New Haven
03/01/2012 12:00:00 AM,181790.91,218585.63,New Haven
04/01/2012 12:00:00 AM,203195.33,235608.40,New Haven
05/01/2012 12:00:00 AM,203547.18,245066.17,New Haven
06/01/2012 12:00:00 AM,222840.48,270615.42,New Haven
07/01/2012 12:00:00 AM,211405.24,267184.00,New Haven
08/01/2012 12:00:00 AM,220788.00,288481.01,New Haven
09/01/2012 12:00:00 AM,205247.81,243852.40,New Haven
10/01/2012 12:00:00 AM,205247.81,240314.85,New Haven
11/01/2012 12:00:00 AM,205247.81,236375.51,New Haven
12/01/2012 12:00:00 AM,199383.58,251890.48,New Haven
01/01/2013 12:00:00 AM,177141.59,218327.01,New Haven
02/01/2013 12:00:00 AM,184943.91,219025.56,New Haven
03/01/2013 12:00:00 AM,179106.62,216495.95,New Haven
04/01/2013 12:00:00 AM,190723.41,244217.01,New Haven
05/01/2013 12:00:00 AM,202282.40,250688.08,New Haven
06/01/2013 12:00:00 AM,213841.40,278463.12,New Haven
07/01/2013 12:00:00 AM,225400.39,270846.12,New Haven
08/01/2013 12:00:00 AM,225400.39,272049.21,New Haven
09/01/2013 12:00:00 AM,217193.51,257893.63,New Haven
10/01/2013 12:00:00 AM,211760.78,251748.21,New Haven
11/01/2013 12:00:00 AM,196502.91,248549.78,New Haven
12/01/2013 12:00:00 AM,195924.96,237199.41,New Haven
01/01/2014 12:00:00 AM,167215.91,208657.25,New Haven
02/01/2014 12:00:00 AM,171367.87,203772.50,New Haven
03/01/2014 12:00:00 AM,176316.09,207999.71,New Haven
04/01/2014 12:00:00 AM,182572.47,226502.70,New Haven
05/01/2014 12:00:00 AM,193947.70,251915.88,New Haven
06/01/2014 12:00:00 AM,208735.50,249793.29,New Haven
07/01/2014 12:00:00 AM,216129.40,264723.91,New Haven
08/01/2014 12:00:00 AM,204754.17,257430.95,New Haven
09/01/2014 12:00:00 AM,182003.71,240787.53,New Haven
10/01/2014 12:00:00 AM,192241.42,230669.68,New Haven
11/01/2014 12:00:00 AM,190535.13,242818.61,New Haven
12/01/2014 12:00:00 AM,176316.09,229438.55,New Haven
01/01/2015 12:00:00 AM,176102.77,216049.71,New Haven
02/01/2015 12:00:00 AM,167865.70,209089.34,New Haven
03/01/2015 12:00:00 AM,170422.03,205961.13,New Haven
04/01/2015 12:00:00 AM,181215.43,225923.40,New Haven
05/01/2015 12:00:00 AM,191724.79,233476.52,New Haven
06/01/2015 12:00:00 AM,215867.91,261556.01,New Haven
07/01/2015 12:00:00 AM,210187.17,259418.20,New Haven
08/01/2015 12:00:00 AM,221548.64,282242.85,New Haven
09/01/2015 12:00:00 AM,201382.04,242923.51,New Haven
10/01/2015 12:00:00 AM,193144.97,238325.19,New Haven
11/01/2015 12:00:00 AM,179397.59,217004.09,New Haven
12/01/2015 12:00:00 AM,187464.24,223851.72,New Haven
01/01/2016 12:00:00 AM,191288.73,227873.76,New Haven
02/01/2016 12:00:00 AM,176703.66,213956.28,New Haven
03/01/2016 12:00:00 AM,182313.30,220256.11,New Haven
04/01/2016 12:00:00 AM,179508.48,219194.89,New Haven
05/01/2016 12:00:00 AM,206883.53,239831.86,New Haven
06/01/2016 12:00:00 AM,224385.60,261763.09,New Haven
07/01/2016 12:00:00 AM,224385.60,258518.89,New Haven
08/01/2016 12:00:00 AM,217654.03,255289.82,New Haven
09/01/2016 12:00:00 AM,203965.39,234437.26,New Haven
10/01/2016 12:00:00 AM,201947.04,236368.88,New Haven
11/01/2016 12:00:00 AM,205088.44,246697.52,New Haven
12/01/2016 12:00:00 AM,207556.68,251473.78,New Haven
01/01/2017 12:00:00 AM,186736.30,227158.09,New Haven
02/01/2017 12:00:00 AM,181244.05,214236.94,New Haven
03/01/2017 12:00:00 AM,175532.12,216481.92,New Haven
04/01/2017 12:00:00 AM,177948.71,210164.57,New Haven
05/01/2017 12:00:00 AM,201839.97,235250.82,New Haven
06/01/2017 12:00:00 AM,220788.21,259349.47,New Haven
07/01/2017 12:00:00 AM,225182.01,259601.95,New Haven
08/01/2017 12:00:00 AM,230674.25,368810.97,New Haven
09/01/2017 12:00:00 AM,208705.28,249279.58,New Haven
10/01/2017 12:00:00 AM,219689.76,258957.47,New Haven
11/01/2017 12:00:00 AM,204860.70,248764.66,New Haven
12/01/2017 12:00:00 AM,196567.42,233061.77,New Haven
01/01/2018 12:00:00 AM,187660.70,230647.79,New Haven
02/01/2018 12:00:00 AM,182298.97,217220.98,New Haven
03/01/2018 12:00:00 AM,193558.61,243481.55,New Haven
04/01/2018 12:00:00 AM,206865.36,232170.93,New Haven
05/01/2018 12:00:00 AM,203638.67,242670.03,New Haven
06/01/2018 12:00:00 AM,234850.93,281884.60,New Haven
07/01/2018 12:00:00 AM,233771.62,334807.74,New Haven
08/01/2018 12:00:00 AM,225650.20,267368.33,New Haven
09/01/2018 12:00:00 AM,209107.64,243842.57,New Haven
10/01/2018 12:00:00 AM,203745.90,239285.91,New Haven
11/01/2018 12:00:00 AM,193022.44,227420.68,New Haven
12/01/2018 12:00:00 AM,198652.26,236943.72,New Haven
01/01/2019 12:00:00 AM,179054.31,215140.58,New Haven
02/01/2019 12:00:00 AM,179054.31,213347.85,New Haven
03/01/2019 12:00:00 AM,194853.22,223324.61,New Haven
04/01/2019 12:00:00 AM,205385.82,243858.39,New Haven
05/01/2019 12:00:00 AM,210652.13,260124.14,New Haven
06/01/2019 12:00:00 AM,231717.34,273325.79,New Haven
07/01/2019 12:00:00 AM,226451.03,265229.74,New Haven
08/01/2019 12:00:00 AM,231717.34,264582.63,New Haven
09/01/2019 12:00:00 AM,210652.13,238261.21,New Haven
10/01/2019 12:00:00 AM,216181.74,248499.01,New Haven
11/01/2019 12:00:00 AM,205385.82,236266.90,New Haven
12/01/2019 12:00:00 AM,205849.26,237321.14,New Haven
01/01/2020 12:00:00 AM,192450.71,220055.44,New Haven
02/01/2020 12:00:00 AM,187249.34,231884.42,New Haven
03/01/2020 12:00:00 AM,220538.11,259088.74,New Haven
04/01/2020 12:00:00 AM,247007.89,278889.49,New Haven
05/01/2020 12:00:00 AM,254867.16,281356.73,New Haven
06/01/2020 12:00:00 AM,235882.16,272667.65,New Haven
07/01/2020 12:00:00 AM,249665.79,293630.99,New Haven
08/01/2020 12:00:00 AM,254867.16,290100.76,New Haven
09/01/2020 12:00:00 AM,265269.90,294688.58,New Haven
10/01/2020 12:00:00 AM,262149.08,300630.95,New Haven
11/01/2020 12:00:00 AM,254867.16,292314.69,New Haven
12/01/2020 12:00:00 AM,259028.25,306328.46,New Haven
01/01/2021 12:00:00 AM,232000.00,264803.59,New Haven
02/01/2021 12:00:00 AM,231210.00,265658.10,New Haven
03/01/2021 12:00:00 AM,240000.00,279889.46,New Haven
04/01/2021 12:00:00 AM,247500.00,291638.14,New Haven
05/01/2021 12:00:00 AM,255000.00,300469.91,New Haven
06/01/2021 12:00:00 AM,275000.00,314417.99,New Haven
07/01/2021 12:00:00 AM,272000.00,309985.40,New Haven
08/01/2021 12:00:00 AM,267000.00,302522.26,New Haven
09/01/2021 12:00:00 AM,263000.00,302625.49,New Haven
10/01/2021 12:00:00 AM,260500.00,301419.45,New Haven
01/01/2001 12:00:00 AM,187074.96,236506.76,New London
02/01/2001 12:00:00 AM,205326.17,247620.67,New London
03/01/2001 12:00:00 AM,194679.63,239516.02,New London
04/01/2001 12:00:00 AM,210649.44,244959.93,New London
05/01/2001 12:00:00 AM,197721.50,242496.98,New London
06/01/2001 12:00:00 AM,217037.37,297138.05,New London
07/01/2001 12:00:00 AM,211257.82,251437.64,New London
08/01/2001 12:00:00 AM,210269.21,249564.11,New London
09/01/2001 12:00:00 AM,209888.98,262546.69,New London
10/01/2001 12:00:00 AM,212854.80,258933.21,New London
11/01/2001 12:00:00 AM,205326.17,226659.89,New London
12/01/2001 12:00:00 AM,193158.70,237412.37,New London
01/01/2002 12:00:00 AM,204346.87,241999.61,New London
02/01/2002 12:00:00 AM,208838.01,304760.65,New London
03/01/2002 12:00:00 AM,203317.66,247691.49,New London
04/01/2002 12:00:00 AM,213329.15,255994.41,New London
05/01/2002 12:00:00 AM,215574.72,264045.76,New London
06/01/2002 12:00:00 AM,236533.38,298315.17,New London
07/01/2002 12:00:00 AM,230545.19,275788.01,New London
08/01/2002 12:00:00 AM,239901.73,290992.45,New London
09/01/2002 12:00:00 AM,231218.86,272000.92,New London
10/01/2002 12:00:00 AM,224557.01,263369.05,New London
11/01/2002 12:00:00 AM,224557.01,277690.76,New London
12/01/2002 12:00:00 AM,225904.35,258612.47,New London
01/01/2003 12:00:00 AM,226829.70,276917.90,New London
02/01/2003 12:00:00 AM,234073.61,311777.45,New London
03/01/2003 12:00:00 AM,234907.76,278213.39,New London
04/01/2003 12:00:00 AM,254561.46,316211.50,New London
05/01/2003 12:00:00 AM,241463.87,277942.88,New London
06/01/2003 12:00:00 AM,248780.96,312820.77,New London
07/01/2003 12:00:00 AM,261951.71,312603.41,New London
08/01/2003 12:00:00 AM,270585.88,317576.04,New London
09/01/2003 12:00:00 AM,274756.62,321663.26,New London
10/01/2003 12:00:00 AM,263268.79,322345.56,New London
11/01/2003 12:00:00 AM,256463.90,305782.34,New London
12/01/2003 12:00:00 AM,256098.04,297168.44,New London
01/01/2004 12:00:00 AM,245025.22,308408.55,New London
02/01/2004 12:00:00 AM,249372.68,303723.75,New London
03/01/2004 12:00:00 AM,256570.92,304328.22,New London
04/01/2004 12:00:00 AM,272250.25,324139.75,New London
05/01/2004 12:00:00 AM,285078.79,327553.52,New London
06/01/2004 12:00:00 AM,286504.19,340831.24,New London
07/01/2004 12:00:00 AM,299190.20,366395.95,New London
08/01/2004 12:00:00 AM,280802.61,332320.07,New London
09/01/2004 12:00:00 AM,286504.19,343779.16,New London
10/01/2004 12:00:00 AM,299332.73,357497.93,New London
11/01/2004 12:00:00 AM,277951.82,343163.33,New London
12/01/2004 12:00:00 AM,292205.76,364106.02,New London
01/01/2005 12:00:00 AM,285448.83,351521.67,New London
02/01/2005 12:00:00 AM,303375.57,352941.34,New London
03/01/2005 12:00:00 AM,296480.67,341692.50,New London
04/01/2005 12:00:00 AM,301307.10,344799.25,New London
05/01/2005 12:00:00 AM,324060.27,374043.88,New London
06/01/2005 12:00:00 AM,336471.09,383522.80,New London
07/01/2005 12:00:00 AM,317854.86,374294.21,New London
08/01/2005 12:00:00 AM,340608.02,391679.70,New London
09/01/2005 12:00:00 AM,320612.82,368787.20,New London
10/01/2005 12:00:00 AM,316406.93,369892.74,New London
11/01/2005 12:00:00 AM,344744.96,402807.26,New London
12/01/2005 12:00:00 AM,326818.23,356933.61,New London
01/01/2006 12:00:00 AM,312548.64,372746.12,New London
02/01/2006 12:00:00 AM,300451.75,393765.46,New London
03/01/2006 12:00:00 AM,319154.83,379713.40,New London
04/01/2006 12:00:00 AM,320624.36,371096.10,New London
05/01/2006 12:00:00 AM,320958.35,402570.52,New London
06/01/2006 12:00:00 AM,328639.97,389711.12,New London
07/01/2006 12:00:00 AM,320557.57,388383.90,New London
08/01/2006 12:00:00 AM,326970.05,384641.30,New London
09/01/2006 12:00:00 AM,305929.08,365725.01,New London
10/01/2006 12:00:00 AM,321292.33,362791.33,New London
11/01/2006 12:00:00 AM,306530.25,351686.51,New London
12/01/2006 12:00:00 AM,300585.34,357352.10,New London
01/01/2007 12:00:00 AM,313787.82,374095.60,New London
02/01/2007 12:00:00 AM,294145.64,320787.90,New London
03/01/2007 12:00:00 AM,318040.92,378301.26,New London
04/01/2007 12:00:00 AM,322716.08,385102.49,New London
05/01/2007 12:00:00 AM,327910.71,387977.19,New London
06/01/2007 12:00:00 AM,325638.06,389134.30,New London
07/01/2007 12:00:00 AM,351286.52,395986.66,New London
08/01/2007 12:00:00 AM,319469.44,411263.26,New London
09/01/2007 12:00:00 AM,311677.50,383838.86,New London
10/01/2007 12:00:00 AM,297392.28,352761.01,New London
